word,length,type,hsk_levels,appears_in_multiple_levels
稳定,2,compound,4,no
稳重,2,compound,7,no
稻草,2,compound,7,no
稿子,2,compound,6,no
穆斯林,3,compound,7,no
穴位,2,compound,7,no
究竟,2,compound,4,no
穷,1,single,4,no
穷人,2,compound,4,no
空,1,single,3,no
空中,2,compound,5,no
空儿,2,compound,3,no
空军,2,compound,6,no
空前,2,compound,7,no
空地,2,compound,7,no
空想,2,compound,7,no
空气,2,compound,2,no
空白,2,compound,7,no
空荡荡,3,compound,7,no
空虚,2,compound,7,no
空调,2,compound,3,no
空间,2,compound,4,no
空隙,2,compound,7,no
空难,2,compound,7,no
穿,1,single,1,no
穿上,2,compound,4,no
穿小鞋,3,compound,7,no
穿着,2,compound,7,no
穿越,2,compound,7,no
穿过,2,compound,7,no
突出,2,compound,3,no
突击,2,compound,7,no
突发,2,compound,7,no
突如其来,4,compound,7,no
突然,2,compound,3,no
突破,2,compound,5,no
突破口,3,compound,7,no
窃取,2,compound,7,no
窄,1,single,7,no
窍门,2,compound,7,no
窑,1,single,7,no
窒息,2,compound,7,no
窗口,2,compound,6,no
窗台,2,compound,4,no
窗子,2,compound,4,no
窗帘,2,compound,5,no
窗户,2,compound,4,no
窘迫,2,compound,7,no
窜,1,single,7,no
窝,1,single,7,no
窟窿,2,compound,7,no
立,1,single,5,no
立交桥,3,compound,7,no
立体,2,compound,7,no
立刻,2,compound,3,no
立功,2,compound,7,no
立即,2,compound,4,no
立场,2,compound,5,no
立方,2,compound,7,no
立方米,3,compound,7,no
立足,2,compound,7,no
竖,1,single,7,no
站,1,single,1,no
站住,2,compound,2,no
站台,2,compound,6,no
站立,2,compound,7,no
竞争,2,compound,5,no
竞技,2,compound,7,no
竞相,2,compound,7,no
竞赛,2,compound,5,no
竞选,2,compound,7,no
竟,1,single,7,no
竟敢,2,compound,7,no
竟然,2,compound,4,no
章,1,single,6,no
竣工,2,compound,7,no
童年,2,compound,4,no
童话,2,compound,4,no
竭力,2,compound,7,no
竭尽全力,4,compound,7,no
端,1,single,6,no
端午节,3,compound,6,no
端正,2,compound,7,no
竹子,2,compound,5,no
竹竿,2,compound,7,no
笑,1,single,1,no
笑声,2,compound,6,no
笑容,2,compound,6,no
笑脸,2,compound,6,no
笑话,2,compound,2,no
笑话儿,3,compound,2,no
笔,1,single,2,no
笔记,2,compound,2,no
笔记本,3,compound,2,no
笔试,2,compound,6,no
笛子,2,compound,7,no
符号,2,compound,4,no
符合,2,compound,4,no
笨,1,single,4,no
笨蛋,2,compound,7,no
笨重,2,compound,7,no
第,1,single,1,no
第一手,3,compound,7,no
第一线,3,compound,7,no
第二,2,compound,1,no
笼子,2,compound,7,no
笼统,2,compound,7,no
笼罩,2,compound,7,no
等,1,single,1,no
等于,2,compound,2,no
等候,2,compound,5,no
等到,2,compound,2,no
等待,2,compound,3,no
等级,2,compound,5,no
筋,1,single,7,no
筐,1,single,7,no
筑,1,single,7,no
筒,1,single,7,no
答,1,single,5,no
答复,2,compound,5,no
答应,2,compound,2,no
答案,2,compound,4,no
答辩,2,compound,7,no
策划,2,compound,6,no
策略,2,compound,6,no
筛,1,single,7,no
筛选,2,compound,7,no
筷子,2,compound,2,no
筹,1,single,7,no
筹划,2,compound,7,no
筹办,2,compound,7,no
筹备,2,compound,7,no
筹措,2,compound,7,no
筹码,2,compound,7,no
筹集,2,compound,7,no
签,1,single,5,no
签名,2,compound,5,no
签字,2,compound,5,no
签约,2,compound,5,no
签署,2,compound,7,no
签订,2,compound,5,no
签证,2,compound,5,no
简介,2,compound,6,no
简体字,3,compound,7,no
简化,2,compound,7,no
简单,2,compound,3,no
简历,2,compound,4,no
简易,2,compound,7,no
简洁,2,compound,7,no
简直,2,compound,3,no
简短,2,compound,7,no
简称,2,compound,7,no
简要,2,compound,7,no
简陋,2,compound,7,no
算,1,single,2,no
算了,2,compound,6,no
算是,2,compound,6,no
算盘,2,compound,7,no
算计,2,compound,7,no
算账,2,compound,7,no
管,1,single,3,no
管子,2,compound,7,no
管家,2,compound,7,no
管教,2,compound,7,no
管理,2,compound,3,no
管理费,3,compound,7,no
管用,2,compound,7,no
管辖,2,compound,7,no
管道,2,compound,6,no
箭,1,single,6,no
箱,1,single,4,no
箱子,2,compound,4,no
篇,1,single,2,no
篇幅,2,compound,7,no
篮球,2,compound,2,no
簇拥,2,compound,7,no
米,1,single,2,no
米饭,2,compound,1,no
类,1,single,3,no
类似,2,compound,3,no
类别,2,compound,7,no
类型,2,compound,4,no
粉,1,single,7,no
粉丝,2,compound,7,no
粉碎,2,compound,7,no
粒,1,single,7,no
粗,1,single,4,no
粗心,2,compound,4,no
粗心大意,4,compound,7,no
粗暴,2,compound,7,no
粗略,2,compound,7,no
粗糙,2,compound,7,no
粗鲁,2,compound,7,no
粘,1,single,7,no
粥,1,single,6,no
粪,1,single,7,no
粪便,2,compound,7,no
粮食,2,compound,4,no
粽子,2,compound,7,no
精,1,single,6,no
精力,2,compound,4,no
精华,2,compound,7,no
精品,2,compound,6,no
精妙,2,compound,7,no
精彩,2,compound,3,no
精心,2,compound,7,no
精打细算,4,compound,7,no
精明,2,compound,7,no
精疲力竭,4,compound,7,no
精益求精,4,compound,7,no
精确,2,compound,7,no
精神,2,compound,3,no
精神病,3,compound,7,no
精简,2,compound,7,no
精练,2,compound,7,no
精细,2,compound,7,no
精美,2,compound,6,no
精致,2,compound,7,no
精英,2,compound,7,no
精通,2,compound,7,no
精髓,2,compound,7,no
糊,1,single,7,no
糊涂,2,compound,7,no
糖,1,single,3,no
糖尿病,3,compound,7,no
糖果,2,compound,7,no
糟,1,single,5,no
糟糕,2,compound,5,no
系,1,single,3,no
系列,2,compound,4,no
系统,2,compound,4,no
紊乱,2,compound,7,no
素,1,single,7,no
素不相识,4,compound,7,no
素养,2,compound,7,no
素描,2,compound,7,no
素材,2,compound,7,no
素质,2,compound,6,no
素食,2,compound,7,no
索取,2,compound,7,no
索性,2,compound,7,no
索赔,2,compound,7,no
紧,1,single,3,no
紧凑,2,compound,7,no
紧密,2,compound,4,no
紧张,2,compound,3,no
紧急,2,compound,3,no
紧接着,3,compound,7,no
紧紧,2,compound,5,no
紧缩,2,compound,7,no
紧缺,2,compound,7,no
紧迫,2,compound,7,no
紫,1,single,5,no
累,1,single,1,no
累积,2,compound,7,no
累计,2,compound,7,no
絮叨,2,compound,7,no
繁体字,3,compound,7,no
繁华,2,compound,7,no
繁忙,2,compound,7,no
繁殖,2,compound,6,no
繁荣,2,compound,5,no
繁重,2,compound,7,no
纠正,2,compound,6,no
纠纷,2,compound,6,no
纠缠,2,compound,7,no
红,1,single,2,no
红包,2,compound,4,no
红扑扑,3,compound,7,no
红润,2,compound,7,no
红火,2,compound,7,no
红灯,2,compound,7,no
红眼,2,compound,7,no
红色,2,compound,2,no
红茶,2,compound,3,no
红薯,2,compound,7,no
红酒,2,compound,3,no
纤维,2,compound,7,no
约,1,single,3,no
约会,2,compound,4,no
约定,2,compound,6,no
约定俗成,4,compound,7,no
约束,2,compound,5,no
级,1,single,2,no
级别,2,compound,7,no
纪实,2,compound,7,no
纪录,2,compound,3,no
纪录片,3,compound,7,no
纪律,2,compound,4,no
纪念,2,compound,3,no
纪念日,3,compound,7,no
纪念碑,3,compound,7,no
纪念馆,3,compound,7,no
纬度,2,compound,7,no
纯,1,single,4,no
纯净水,3,compound,4,no
纯朴,2,compound,7,no
纯洁,2,compound,7,no
纯粹,2,compound,7,no
纱,1,single,7,no
纲要,2,compound,7,no
纲领,2,compound,7,no
纳入,2,compound,7,no
纳税,2,compound,7,no
纳税人,3,compound,7,no
纳闷儿,3,compound,7,no
纵容,2,compound,7,no
纵横交错,4,compound,7,no
纵深,2,compound,7,no
纵然,2,compound,7,no
纵观,2,compound,7,no
纷纷,2,compound,4,no
纸,1,single,2,no
纺织,2,compound,7,no
纽带,2,compound,7,no
纽扣,2,compound,7,no
线,1,single,3,no
线条,2,compound,7,no
线索,2,compound,5,no
线路,2,compound,6,no
练,1,single,2,no
练习,2,compound,2,no
组,1,single,2,no
组合,2,compound,3,no
组建,2,compound,7,no
组成,2,compound,2,no
组织,2,compound,5,no
组装,2,compound,7,no
组长,2,compound,2,no
绅士,2,compound,7,no
细,1,single,4,no
细微,2,compound,7,no
细心,2,compound,7,no
细胞,2,compound,6,no
细腻,2,compound,7,no
细致,2,compound,4,no
细节,2,compound,4,no
细菌,2,compound,6,no
织,1,single,6,no
终于,2,compound,3,no
终止,2,compound,5,no
终点,2,compound,5,no
终生,2,compound,7,no
终究,2,compound,7,no
终结,2,compound,7,no
终身,2,compound,5,no
经,1,single,7,no
经久不息,4,compound,7,no
经典,2,compound,4,no
经历,2,compound,3,no
经受,2,compound,7,no
经商,2,compound,7,no
经常,2,compound,2,no
经度,2,compound,7,no
经济,2,compound,3,no
经理,2,compound,2,no
经营,2,compound,3,no
经贸,2,compound,7,no
经费,2,compound,5,no
经过,2,compound,2,no
经验,2,compound,3,no
绑,1,single,7,no
绑架,2,compound,7,no
结,1,single,4,no
结冰,2,compound,7,no
结合,2,compound,3,no
结婚,2,compound,3,no
结实,2,compound,3,no
结尾,2,compound,7,no
结局,2,compound,7,no
结晶,2,compound,7,no
结束,2,compound,3,no
结构,2,compound,4,no
结果,2,compound,2,no
结论,2,compound,4,no
结识,2,compound,7,no
绕,1,single,5,no
绕行,2,compound,7,no
绘声绘色,4,compound,7,no
绘画,2,compound,6,no
给,1,single,1,no
给予,2,compound,6,no
络绎不绝,4,compound,7,no
绝,1,single,6,no
绝大多数,4,compound,6,no
绝对,2,compound,3,no
绝技,2,compound,7,no
绝招,2,compound,7,no
绝望,2,compound,5,no
绝缘,2,compound,7,no
绞,1,single,7,no
统一,2,compound,4,no
统治,2,compound,7,no
统筹,2,compound,7,no
统统,2,compound,7,no
统计,2,compound,4,no
绣,1,single,7,no
继,1,single,7,no
继承,2,compound,5,no
继母,2,compound,7,no
继父,2,compound,7,no
继续,2,compound,3,no
继而,2,compound,7,no
续,1,single,7,no
绯闻,2,compound,7,no
绰号,2,compound,7,no
绳子,2,compound,7,no
维修,2,compound,4,no
维护,2,compound,4,no
维持,2,compound,4,no
维生素,3,compound,6,no
绷,1,single,7,no
绷带,2,compound,7,no
综上所述,4,compound,7,no
综合,2,compound,4,no
绽放,2,compound,7,no
绿,1,single,2,no
绿化,2,compound,6,no
绿地,2,compound,7,no
绿灯,2,compound,7,no
绿色,2,compound,2,no
绿茶,2,compound,3,no
缅怀,2,compound,7,no
缆车,2,compound,7,no
缓,1,single,7,no
缓和,2,compound,7,no
缓慢,2,compound,7,no
缓缓,2,compound,7,no
缓解,2,compound,4,no
缕,1,single,7,no
编,1,single,4,no
编写,2,compound,7,no
编制,2,compound,6,no
编剧,2,compound,7,no
编号,2,compound,7,no
编排,2,compound,7,no
编辑,2,compound,5,no
编造,2,compound,7,no
缘分,2,compound,7,no
缘故,2,compound,6,no
缝,1,single,7,no
缝合,2,compound,7,no
缠,1,single,7,no
缤纷,2,compound,7,no
缩,1,single,7,no
缩小,2,compound,4,no
缩影,2,compound,7,no
缩水,2,compound,7,no
缩短,2,compound,4,no
缴,1,single,7,no
缴纳,2,compound,7,no
缴费,2,compound,7,no
缸,1,single,7,no
缺,1,single,3,no
缺乏,2,compound,5,no
缺口,2,compound,7,no
缺失,2,compound,7,no
缺少,2,compound,3,no
缺席,2,compound,7,no
缺点,2,compound,3,no
缺陷,2,compound,6,no
罐,1,single,7,no
罐头,2,compound,7,no
网,1,single,2,no
网上,2,compound,1,no
网友,2,compound,1,no
网吧,2,compound,6,no
网址,2,compound,4,no
网民,2,compound,7,no
网点,2,compound,7,no
网球,2,compound,2,no
网站,2,compound,2,no
网络,2,compound,4,no
网页,2,compound,6,no
罕见,2,compound,7,no
罗,1,single,7,no
罚,1,single,5,no
罚款,2,compound,5,no
罢了,2,compound,6,no
罢休,2,compound,7,no
罢免,2,compound,7,no
罢工,2,compound,6,no
罩,1,single,7,no
罪,1,single,6,no
罪恶,2,compound,6,no
罪犯,2,compound,7,no
罪魁祸首,4,compound,7,no
置,1,single,7,no
羊,1,single,3,no
美,1,single,3,no
美中不足,4,compound,7,no
美丽,2,compound,3,no
美人,2,compound,7,no
美元,2,compound,3,no
美化,2,compound,7,no
美味,2,compound,7,no
美女,2,compound,4,no
美好,2,compound,3,no
美妙,2,compound,7,no
美容,2,compound,6,no
美德,2,compound,7,no
美景,2,compound,7,no
美术,2,compound,3,no
美滋滋,3,compound,7,no
美满,2,compound,7,no
美观,2,compound,7,no
美金,2,compound,4,no
美食,2,compound,3,no
羞愧,2,compound,7,no
羡慕,2,compound,7,no
群,1,single,3,no
群众,2,compound,5,no
群体,2,compound,5,no
羽毛球,3,compound,5,no
羽绒服,3,compound,5,no
翅膀,2,compound,7,no
翘,1,single,7,no
翠绿,2,compound,7,no
翻,1,single,4,no
翻天覆地,4,compound,7,no
翻来覆去,4,compound,7,no
翻番,2,compound,7,no
翻译,2,compound,4,no
耀眼,2,compound,7,no
老,1,single,1,no
老乡,2,compound,6,no
老人,2,compound,1,no
老人家,3,compound,7,no
老伴儿,3,compound,7,no
老公,2,compound,4,no
老化,2,compound,7,no
老大,2,compound,7,no
老太太,3,compound,3,no
老头儿,3,compound,3,no
老婆,2,compound,4,no
老字号,3,compound,7,no
老实,2,compound,4,no
老实说,3,compound,7,no
老家,2,compound,4,no
老师,2,compound,1,no
老年,2,compound,2,no
老是,2,compound,2,no
老朋友,3,compound,2,no
老板,2,compound,3,no
老汉,2,compound,7,no
老百姓,3,compound,3,no
老远,2,compound,7,no
考,1,single,1,no
考场,2,compound,6,no
考察,2,compound,4,no
考核,2,compound,5,no
考生,2,compound,2,no
考虑,2,compound,4,no
考试,2,compound,1,no
考量,2,compound,7,no
考题,2,compound,6,no
考验,2,compound,3,no
者,1,single,3,no
而,1,single,4,no
而且,2,compound,2,no
而已,2,compound,7,no
而是,2,compound,4,no
耍,1,single,7,no
耍赖,2,compound,7,no
耐,1,single,7,no
耐人寻味,4,compound,7,no
耐心,2,compound,5,no
耐性,2,compound,7,no
耕地,2,compound,7,no
耗,1,single,7,no
耗时,2,compound,7,no
耗费,2,compound,7,no
耳光,2,compound,7,no
耳朵,2,compound,5,no
耳机,2,compound,4,no
耳熟能详,4,compound,7,no
耳目一新,4,compound,7,no
耳闻目睹,4,compound,7,no
耸立,2,compound,7,no
耻笑,2,compound,7,no
耻辱,2,compound,7,no
耽搁,2,compound,7,no
耽误,2,compound,7,no
耿直,2,compound,7,no
聊,1,single,6,no
聊天儿,3,compound,6,no
聋,1,single,7,no
聋人,2,compound,7,no
职业,2,compound,3,no
职业病,3,compound,7,no
职位,2,compound,5,no
职务,2,compound,5,no
职员,2,compound,7,no
职工,2,compound,3,no
职权,2,compound,7,no
职能,2,compound,5,no
职责,2,compound,6,no
联合,2,compound,3,no
联合国,3,compound,3,no
联想,2,compound,5,no
联手,2,compound,6,no
联欢,2,compound,7,no
联盟,2,compound,6,no
联系,2,compound,3,no
联络,2,compound,5,no
联网,2,compound,7,no
联赛,2,compound,6,no
联邦,2,compound,7,no
聘,1,single,7,no
聘任,2,compound,7,no
聘用,2,compound,7,no
聘请,2,compound,6,no
聚,1,single,4,no
聚会,2,compound,4,no
聚精会神,4,compound,7,no
聚集,2,compound,7,no
聪明,2,compound,5,no
肇事,2,compound,7,no
肉,1,single,1,no
肌肉,2,compound,5,no
肌肤,2,compound,7,no
肖像,2,compound,7,no
肚子,2,compound,4,no
肝,1,single,6,no
肝脏,2,compound,7,no
肠,1,single,5,no
股,1,single,6,no
股东,2,compound,6,no
股份,2,compound,7,no
股市,2,compound,7,no
股民,2,compound,7,no
股票,2,compound,6,no
肢体,2,compound,7,no
肥,1,single,4,no
肥料,2,compound,7,no
肥沃,2,compound,7,no
肥皂,2,compound,7,no
肥胖,2,compound,7,no
肩,1,single,5,no
肩膀,2,compound,7,no
肩负,2,compound,7,no
肯,1,single,6,no
肯定,2,compound,5,no
肺,1,single,6,no
肾,1,single,7,no
肿,1,single,6,no
肿瘤,2,compound,7,no
胀,1,single,7,no
胃,1,single,5,no
胃口,2,compound,7,no
胆,1,single,5,no
胆子,2,compound,7,no
胆小,2,compound,5,no
胆怯,2,compound,7,no
背,1,single,2,no
背包,2,compound,5,no
背叛,2,compound,7,no
背后,2,compound,3,no
背心,2,compound,6,no
背景,2,compound,4,no
背着,2,compound,6,no
背诵,2,compound,7,no
背面,2,compound,7,no
胎,1,single,7,no
胎儿,2,compound,7,no
胖,1,single,3,no
胖子,2,compound,4,no
胚胎,2,compound,7,no
胜,1,single,3,no
胜任,2,compound,7,no
胜出,2,compound,7,no
胜利,2,compound,3,no
胜负,2,compound,5,no
胡同儿,3,compound,5,no
胡子,2,compound,5,no
胡思乱想,4,compound,7,no
胡说,2,compound,7,no
胡闹,2,compound,7,no
胳膊,2,compound,7,no
胶囊,2,compound,7,no
胶带,2,compound,5,no
胶水,2,compound,5,no
胶片,2,compound,7,no
胸有成竹,4,compound,7,no
胸膛,2,compound,7,no
胸部,2,compound,4,no
能,1,single,1,no
能不能,3,compound,3,no
能人,2,compound,7,no
能力,2,compound,3,no
能否,2,compound,6,no
能够,2,compound,2,no
能干,2,compound,4,no
能源,2,compound,7,no
能耐,2,compound,7,no
能耗,2,compound,7,no
能量,2,compound,5,no
脂肪,2,compound,7,no
脆,1,single,5,no
脆弱,2,compound,7,no
脉搏,2,compound,7,no
脉络,2,compound,7,no
脊梁,2,compound,7,no
脏,1,single,2,no
脑子,2,compound,5,no
脑海,2,compound,7,no
脑筋,2,compound,7,no
脑袋,2,compound,4,no
脖子,2,compound,7,no
脚,1,single,2,no
脚印,2,compound,6,no
脚步,2,compound,5,no
脱,1,single,4,no
脱口而出,4,compound,7,no
脱离,2,compound,5,no
脱节,2,compound,7,no
脱落,2,compound,7,no
脱身,2,compound,7,no
脱颖而出,4,compound,7,no
脸,1,single,2,no
脸盆,2,compound,5,no
脸色,2,compound,5,no
脸颊,2,compound,7,no
脾,1,single,7,no
脾气,2,compound,5,no
腊月,2,compound,7,no
腐化,2,compound,7,no
腐朽,2,compound,7,no
腐烂,2,compound,7,no
腐蚀,2,compound,7,no
腐败,2,compound,7,no
腔,1,single,7,no
腥,1,single,7,no
腰,1,single,4,no
腹泻,2,compound,7,no
腹部,2,compound,7,no
腺,1,single,7,no
腾,1,single,7,no
腿,1,single,2,no
膜,1,single,6,no
膝盖,2,compound,7,no
膨胀,2,compound,7,no
膳食,2,compound,7,no
自,1,single,4,no
自主,2,compound,3,no
自从,2,compound,3,no
自以为是,4,compound,7,no
自信,2,compound,4,no
自信心,3,compound,7,no
自力更生,4,compound,7,no
自动,2,compound,3,no
自助,2,compound,7,no
自卑,2,compound,7,no
自卫,2,compound,7,no
自发,2,compound,7,no
自在,2,compound,6,no
自如,2,compound,7,no
自始至终,4,compound,7,no
自学,2,compound,6,no
自尊,2,compound,7,no
自尊心,3,compound,7,no
自己,2,compound,2,no
自强不息,4,compound,7,no
自愿,2,compound,5,no
自我,2,compound,6,no
自杀,2,compound,5,no
自来水,3,compound,6,no
自然,2,compound,3,no
自然界,3,compound,7,no
自然而然,4,compound,7,no
自理,2,compound,7,no
自由,2,compound,2,no
自由自在,4,compound,7,no
自相矛盾,4,compound,7,no
自私,2,compound,7,no
自私自利,4,compound,7,no
自称,2,compound,7,no
自立,2,compound,7,no
自行,2,compound,7,no
自行车,3,compound,2,no
自觉,2,compound,3,no
自言自语,4,compound,6,no
自豪,2,compound,5,no
自负,2,compound,7,no
自责,2,compound,7,no
自费,2,compound,7,no
自身,2,compound,3,no
臭,1,single,5,no
至,1,single,5,no
至于,2,compound,6,no
至今,2,compound,3,no
至关重要,4,compound,7,no
至少,2,compound,3,no
至此,2,compound,7,no
致,1,single,7,no
致使,2,compound,7,no
致力于,3,compound,7,no
致命,2,compound,7,no
致富,2,compound,7,no
致敬,2,compound,7,no
致辞,2,compound,7,no
舅舅,2,compound,7,no
舆论,2,compound,7,no
舌头,2,compound,6,no
舍不得,3,compound,5,no
舍得,2,compound,5,no
舒服,2,compound,2,no
舒畅,2,compound,7,no
舒适,2,compound,4,no
舔,1,single,7,no
舞,1,single,5,no
舞厅,2,compound,7,no
舞台,2,compound,3,no
舞蹈,2,compound,6,no
航天,2,compound,7,no
航天员,3,compound,7,no
航海,2,compound,7,no
航班,2,compound,4,no
航空,2,compound,4,no
航行,2,compound,7,no
航运,2,compound,7,no
舱,1,single,7,no
舵手,2,compound,7,no
船,1,single,2,no
船只,2,compound,6,no
船员,2,compound,6,no
船桨,2,compound,7,no
船舶,2,compound,7,no
船长,2,compound,6,no
艘,1,single,7,no
良,1,single,7,no
良好,2,compound,4,no
良心,2,compound,7,no
良性,2,compound,7,no
艰巨,2,compound,7,no
艰苦,2,compound,5,no
艰苦奋斗,4,compound,7,no
艰辛,2,compound,7,no
艰险,2,compound,7,no
艰难,2,compound,5,no
色,1,single,4,no
色彩,2,compound,4,no
艳丽,2,compound,7,no
艺人,2,compound,6,no
艺术,2,compound,3,no
艾滋病,3,compound,7,no
节,1,single,2,no
节俭,2,compound,7,no
节假日,3,compound,6,no
节奏,2,compound,6,no
节日,2,compound,2,no
节气,2,compound,7,no
节水,2,compound,7,no
节目,2,compound,2,no
节省,2,compound,4,no
节约,2,compound,3,no
节能,2,compound,6,no
节衣缩食,4,compound,7,no
芝士,2,compound,7,no
芝麻,2,compound,7,no
芦花,2,compound,7,no
芬芳,2,compound,7,no
芭蕾,2,compound,7,no
芯片,2,compound,7,no
花,1,single,1,no
花卉,2,compound,7,no
花园,2,compound,2,no
花样,2,compound,7,no
花瓣,2,compound,7,no
花瓶,2,compound,6,no
花生,2,compound,6,no
花纹,2,compound,7,no
花费,2,compound,6,no
芽,1,single,7,no
苍蝇,2,compound,7,no
苏醒,2,compound,7,no
苗,1,single,7,no
苗头,2,compound,7,no
苗条,2,compound,7,no
苛刻,2,compound,7,no
若,1,single,6,no
若干,2,compound,7,no
苦,1,single,4,no
苦力,2,compound,7,no
苦心,2,compound,7,no
苦恼,2,compound,7,no
苦笑,2,compound,7,no
苦练,2,compound,7,no
苦难,2,compound,7,no
英俊,2,compound,7,no
英勇,2,compound,4,no
英文,2,compound,2,no
英语,2,compound,2,no
英镑,2,compound,7,no
英雄,2,compound,6,no
苹果,2,compound,3,no
茂密,2,compound,7,no
茂盛,2,compound,7,no
范围,2,compound,3,no
范畴,2,compound,7,no
茄子,2,compound,6,no
茅台,2,compound,7,no
茅台酒,3,compound,7,no
茎,1,single,7,no
茫然,2,compound,7,no
茶,1,single,1,no
茶叶,2,compound,4,no
茶道,2,compound,7,no
茶馆儿,3,compound,7,no
荆棘,2,compound,7,no
草,1,single,2,no
草原,2,compound,5,no
草地,2,compound,2,no
草坪,2,compound,7,no
草案,2,compound,7,no
荒,1,single,7,no
荒凉,2,compound,7,no
荒诞,2,compound,7,no
荒谬,2,compound,7,no
荡漾,2,compound,7,no
荣幸,2,compound,7,no
荣获,2,compound,7,no
荣誉,2,compound,7,no
荧光,2,compound,7,no
药,1,single,2,no
药品,2,compound,6,no
药店,2,compound,2,no
药方,2,compound,7,no
药材,2,compound,7,no
药水,2,compound,2,no
药片,2,compound,2,no
药物,2,compound,4,no
荷花,2,compound,7,no
莫名其妙,4,compound,7,no
莫过于,3,compound,7,no
莫非,2,compound,7,no
莲子,2,compound,7,no
获,1,single,4,no
获取,2,compound,4,no
获奖,2,compound,4,no
获得,2,compound,4,no
获悉,2,compound,7,no
获胜,2,compound,7,no
菊花,2,compound,7,no
菜,1,single,1,no
菜单,2,compound,2,no
菜市场,3,compound,7,no
菩萨,2,compound,7,no
萌发,2,compound,7,no
萌芽,2,compound,7,no
萍水相逢,4,compound,7,no
萎缩,2,compound,7,no
萝卜,2,compound,7,no
营业,2,compound,4,no
营养,2,compound,3,no
营救,2,compound,7,no
营造,2,compound,7,no
萧条,2,compound,7,no
落,1,single,4,no
落下,2,compound,7,no
落后,2,compound,3,no
落地,2,compound,7,no
落实,2,compound,5,no
落差,2,compound,7,no
落户,2,compound,7,no
著作,2,compound,4,no
著名,2,compound,4,no
葡萄,2,compound,5,no
葡萄酒,3,compound,5,no
董事,2,compound,7,no
董事会,3,compound,7,no
董事长,3,compound,7,no
葬,1,single,7,no
葬礼,2,compound,7,no
葱,1,single,7,no
蒙,1,single,6,no
蒜,1,single,7,no
蒸,1,single,7,no
蓝,1,single,2,no
蓝图,2,compound,7,no
蓝天,2,compound,6,no
蓝色,2,compound,2,no
蓝领,2,compound,6,no
蓬勃,2,compound,7,no
蔓延,2,compound,7,no
蔬菜,2,compound,5,no
蕴涵,2,compound,7,no
蕴藏,2,compound,7,no
薄,1,single,4,no
薄弱,2,compound,5,no
薪水,2,compound,6,no
薯条,2,compound,6,no
薯片,2,compound,6,no
藏,1,single,6,no
藏匿,2,compound,7,no
藏品,2,compound,7,no
藏身,2,compound,7,no
藤椅,2,compound,7,no
蘑菇,2,compound,7,no
蘸,1,single,7,no
虎,1,single,5,no
虐待,2,compound,7,no
虔诚,2,compound,7,no
虚,1,single,7,no
虚伪,2,compound,7,no
虚假,2,compound,7,no
虚幻,2,compound,7,no
虚弱,2,compound,7,no
虚心,2,compound,5,no
虚拟,2,compound,7,no
虚构,2,compound,7,no
虫子,2,compound,4,no
虽,1,single,6,no
虽然,2,compound,2,no
虽说,2,compound,7,no
虾,1,single,7,no
蚊子,2,compound,7,no
蚊帐,2,compound,7,no
蛇,1,single,5,no
蛋,1,single,2,no
蛋白质,3,compound,7,no
蛋糕,2,compound,5,no
蛮,1,single,7,no
蜂蜜,2,compound,7,no
蜜,1,single,7,no
蜜月,2,compound,7,no
蜜蜂,2,compound,7,no
蜡,1,single,7,no
蜡烛,2,compound,7,no
融,1,single,7,no
融入,2,compound,6,no
融化,2,compound,7,no
融合,2,compound,6,no
融洽,2,compound,7,no
螺丝,2,compound,7,no
蠢,1,single,7,no
血,1,single,3,no
血压,2,compound,7,no
血栓,2,compound,7,no
血液,2,compound,6,no
血管,2,compound,6,no
血缘,2,compound,7,no
血脉,2,compound,7,no
行,1,single,1,no
行业,2,compound,4,no
行为,2,compound,2,no
行人,2,compound,2,no
行使,2,compound,7,no
行列,2,compound,7,no
行动,2,compound,2,no
行家,2,compound,7,no
行情,2,compound,7,no
行政,2,compound,7,no
行李,2,compound,3,no
行程,2,compound,6,no
行走,2,compound,7,no
行驶,2,compound,5,no
衍生,2,compound,7,no
衔接,2,compound,7,no
街,1,single,2,no
街头,2,compound,6,no
街道,2,compound,4,no
衡量,2,compound,6,no
衣服,2,compound,1,no
衣架,2,compound,3,no
衣食住行,4,compound,7,no
补,1,single,3,no
补习,2,compound,6,no
补偿,2,compound,5,no
补充,2,compound,3,no
补助,2,compound,6,no
补救,2,compound,7,no
补给,2,compound,7,no
补考,2,compound,6,no
补课,2,compound,6,no
补贴,2,compound,5,no
表,1,single,2,no
表决,2,compound,7,no
表彰,2,compound,7,no
表态,2,compound,7,no
表情,2,compound,4,no
表扬,2,compound,4,no
表明,2,compound,3,no
表格,2,compound,3,no
表演,2,compound,3,no
表率,2,compound,7,no
表现,2,compound,3,no
表白,2,compound,7,no
表达,2,compound,3,no
表述,2,compound,7,no
表面,2,compound,3,no
表面上,3,compound,6,no
衬托,2,compound,7,no
衬衣,2,compound,3,no
衬衫,2,compound,3,no
衰减,2,compound,7,no
衰弱,2,compound,7,no
衰竭,2,compound,7,no
衰老,2,compound,7,no
衰退,2,compound,7,no
衷心,2,compound,7,no
袋,1,single,4,no
袖手旁观,4,compound,7,no
袖珍,2,compound,6,no
袜子,2,compound,4,no
被,1,single,3,no
被动,2,compound,5,no
被告,2,compound,6,no
被子,2,compound,3,no
被捕,2,compound,7,no
