word,length,type,unique_to_level,also_appears_in_levels,character_count
懂得,2,compound,no,3|4|5|6|7,2
成,1,single,no,3|4|5|6|7,1
成为,2,compound,no,3|4|5|6|7,2
成绩,2,compound,no,3|4|5|6|7,2
我,1,single,no,1|3|4|5|6|7,1
我们,2,compound,no,1|3|4|5|6|7,2
或,1,single,no,3|4|5|6|7,1
或者,2,compound,no,3|4|5|6|7,2
房子,2,compound,no,1|3|4|5|6|7,2
房间,2,compound,no,1|3|4|5|6|7,2
所以,2,compound,no,3|4|5|6|7,2
所有,2,compound,no,3|4|5|6|7,2
手,1,single,no,1|3|4|5|6|7,1
手机,2,compound,no,1|3|4|5|6|7,2
手表,2,compound,no,3|4|5|6|7,2
才,1,single,no,3|4|5|6|7,1
打,1,single,no,1|3|4|5|6|7,1
打印,2,compound,no,3|4|5|6|7,2
打工,2,compound,no,3|4|5|6|7,2
打开,2,compound,no,1|3|4|5|6|7,2
打球,2,compound,no,1|3|4|5|6|7,2
打电话,3,compound,no,1|3|4|5|6|7,3
打算,2,compound,no,3|4|5|6|7,2
打车,2,compound,no,1|3|4|5|6|7,2
找,1,single,no,1|3|4|5|6|7,1
找出,2,compound,no,3|4|5|6|7,2
找到,2,compound,no,1|3|4|5|6|7,2
护照,2,compound,no,3|4|5|6|7,2
报名,2,compound,no,3|4|5|6|7,2
报纸,2,compound,no,3|4|5|6|7,2
拉,1,single,no,3|4|5|6|7,1
拿,1,single,no,1|3|4|5|6|7,1
拿出,2,compound,no,3|4|5|6|7,2
拿到,2,compound,no,3|4|5|6|7,2
挺,1,single,no,3|4|5|6|7,1
挺好,2,compound,no,3|4|5|6|7,2
换,1,single,no,3|4|5|6|7,1
掉,1,single,no,3|4|5|6|7,1
排,1,single,no,3|4|5|6|7,1
排球,2,compound,no,3|4|5|6|7,2
排队,2,compound,no,3|4|5|6|7,2
接,1,single,no,3|4|5|6|7,1
接下来,3,compound,no,3|4|5|6|7,3
接到,2,compound,no,3|4|5|6|7,2
接受,2,compound,no,3|4|5|6|7,2
接着,2,compound,no,3|4|5|6|7,2
推,1,single,no,3|4|5|6|7,1
提,1,single,no,3|4|5|6|7,1
提出,2,compound,no,3|4|5|6|7,2
提到,2,compound,no,3|4|5|6|7,2
提高,2,compound,no,3|4|5|6|7,2
收,1,single,no,3|4|5|6|7,1
收入,2,compound,no,3|4|5|6|7,2
收到,2,compound,no,3|4|5|6|7,2
改,1,single,no,3|4|5|6|7,1
改变,2,compound,no,3|4|5|6|7,2
放,1,single,no,1|3|4|5|6|7,1
放下,2,compound,no,3|4|5|6|7,2
放假,2,compound,no,1|3|4|5|6|7,2
放学,2,compound,no,1|3|4|5|6|7,2
放心,2,compound,no,3|4|5|6|7,2
故事,2,compound,no,3|4|5|6|7,2
故意,2,compound,no,3|4|5|6|7,2
教,1,single,no,1|3|4|5|6|7,1
教学,2,compound,no,3|4|5|6|7,2
教学楼,3,compound,no,1|3|4|5|6|7,3
教室,2,compound,no,3|4|5|6|7,2
教师,2,compound,no,3|4|5|6|7,2
教育,2,compound,no,3|4|5|6|7,2
数,1,single,no,3|4|5|6|7,1
数字,2,compound,no,3|4|5|6|7,2
斤,1,single,no,3|4|5|6|7,1
新,1,single,no,1|3|4|5|6|7,1
新年,2,compound,no,1|3|4|5|6|7,2
新闻,2,compound,no,3|4|5|6|7,2
方便,2,compound,no,3|4|5|6|7,2
方便面,3,compound,no,3|4|5|6|7,3
方向,2,compound,no,3|4|5|6|7,2
方法,2,compound,no,3|4|5|6|7,2
方面,2,compound,no,3|4|5|6|7,2
旁边,2,compound,no,1|3|4|5|6|7,2
旅客,2,compound,no,3|4|5|6|7,2
旅游,2,compound,no,3|4|5|6|7,2
旅行,2,compound,no,3|4|5|6|7,2
日,1,single,no,1|3|4|5|6|7,1
日子,2,compound,no,3|4|5|6|7,2
日报,2,compound,no,3|4|5|6|7,2
日期,2,compound,no,1|3|4|5|6|7,2
早,1,single,no,1|3|4|5|6|7,1
早上,2,compound,no,1|3|4|5|6|7,2
早就,2,compound,no,3|4|5|6|7,2
早晨,2,compound,no,3|4|5|6|7,2
早餐,2,compound,no,3|4|5|6|7,2
早饭,2,compound,no,1|3|4|5|6|7,2
时候,2,compound,no,1|3|4|5|6|7,2
时间,2,compound,no,1|3|4|5|6|7,2
明天,2,compound,no,1|3|4|5|6|7,2
明年,2,compound,no,1|3|4|5|6|7,2
明星,2,compound,no,3|4|5|6|7,2
明白,2,compound,no,1|3|4|5|6|7,2
星星,2,compound,no,3|4|5|6|7,1
星期,2,compound,no,1|3|4|5|6|7,2
星期天,3,compound,no,1|3|4|5|6|7,3
星期日,3,compound,no,1|3|4|5|6|7,3
春天,2,compound,no,3|4|5|6|7,2
春节,2,compound,no,3|4|5|6|7,2
昨天,2,compound,no,1|3|4|5|6|7,2
是,1,single,no,1|3|4|5|6|7,1
是不是,3,compound,no,1|3|4|5|6|7,2
晚,1,single,no,1|3|4|5|6|7,1
晚上,2,compound,no,1|3|4|5|6|7,2
晚会,2,compound,no,3|4|5|6|7,2
晚安,2,compound,no,3|4|5|6|7,2
晚报,2,compound,no,3|4|5|6|7,2
晚餐,2,compound,no,3|4|5|6|7,2
晚饭,2,compound,no,1|3|4|5|6|7,2
普通,2,compound,no,3|4|5|6|7,2
普通话,3,compound,no,3|4|5|6|7,3
晴,1,single,no,3|4|5|6|7,1
晴天,2,compound,no,3|4|5|6|7,2
更,1,single,no,3|4|5|6|7,1
最,1,single,no,1|3|4|5|6|7,1
最后,2,compound,no,1|3|4|5|6|7,2
最好,2,compound,no,1|3|4|5|6|7,2
最近,2,compound,no,3|4|5|6|7,2
月,1,single,no,1|3|4|5|6|7,1
月亮,2,compound,no,3|4|5|6|7,2
月份,2,compound,no,3|4|5|6|7,2
有,1,single,no,1|3|4|5|6|7,1
有一些,3,compound,no,1|3|4|5|6|7,3
有一点儿,4,compound,no,3|4|5|6|7,4
有些,2,compound,no,1|3|4|5|6|7,2
有些,2,compound,no,1|3|4|5|6|7,2
有人,2,compound,no,3|4|5|6|7,2
有名,2,compound,no,1|3|4|5|6|7,2
有意思,3,compound,no,3|4|5|6|7,3
有时,2,compound,no,1|3|4|5|6|7,2
有时候,3,compound,no,1|3|4|5|6|7,3
有点儿,3,compound,no,3|4|5|6|7,3
有点儿,3,compound,no,3|4|5|6|7,3
有用,2,compound,no,1|3|4|5|6|7,2
有的,2,compound,no,1|3|4|5|6|7,2
有空儿,3,compound,no,3|4|5|6|7,3
朋友,2,compound,no,1|3|4|5|6|7,2
服务,2,compound,no,3|4|5|6|7,2
本,1,single,no,1|3|4|5|6|7,1
本子,2,compound,no,1|3|4|5|6|7,2
机会,2,compound,no,3|4|5|6|7,2
机场,2,compound,no,1|3|4|5|6|7,2
机票,2,compound,no,1|3|4|5|6|7,2
条,1,single,no,3|4|5|6|7,1
条件,2,compound,no,3|4|5|6|7,2
来,1,single,no,1|3|4|5|6|7,1
来到,2,compound,no,1|3|4|5|6|7,2
来自,2,compound,no,3|4|5|6|7,2
杯,1,single,no,1|3|4|5|6|7,1
杯子,2,compound,no,1|3|4|5|6|7,2
查,1,single,no,3|4|5|6|7,1
树,1,single,no,1|3|4|5|6|7,1
校园,2,compound,no,3|4|5|6|7,2
校长,2,compound,no,3|4|5|6|7,2
样子,2,compound,no,3|4|5|6|7,2
桌子,2,compound,no,1|3|4|5|6|7,2
桌子,2,compound,no,1|3|4|5|6|7,2
检查,2,compound,no,3|4|5|6|7,2
椅子,2,compound,no,3|4|5|6|7,2
楼,1,single,no,1|3|4|5|6|7,1
楼上,2,compound,no,1|3|4|5|6|7,2
楼下,2,compound,no,1|3|4|5|6|7,2
次,1,single,no,1|3|4|5|6|7,1
欢迎,2,compound,no,3|4|5|6|7,2
歌,1,single,no,1|3|4|5|6|7,1
正,1,single,no,1|3|4|5|6|7,1
正在,2,compound,no,1|3|4|5|6|7,2
正好,2,compound,no,3|4|5|6|7,2
正常,2,compound,no,3|4|5|6|7,2
正是,2,compound,no,3|4|5|6|7,2
正确,2,compound,no,3|4|5|6|7,2
段,1,single,no,3|4|5|6|7,1
比,1,single,no,1|3|4|5|6|7,1
比如,2,compound,no,3|4|5|6|7,2
比如说,3,compound,no,3|4|5|6|7,3
毛,1,single,no,1|3|4|5|6|7,1
气,1,single,no,3|4|5|6|7,1
气温,2,compound,no,3|4|5|6|7,2
水,1,single,no,1|3|4|5|6|7,1
水平,2,compound,no,3|4|5|6|7,2
水果,2,compound,no,1|3|4|5|6|7,2
永远,2,compound,no,3|4|5|6|7,2
求,1,single,no,3|4|5|6|7,1
汉字,2,compound,no,1|3|4|5|6|7,2
汉语,2,compound,no,1|3|4|5|6|7,2
汽车,2,compound,no,1|3|4|5|6|7,2
没,1,single,no,1|3|4|5|6|7,1
没事儿,3,compound,no,1|3|4|5|6|7,3
没什么,3,compound,no,1|3|4|5|6|7,3
没关系,3,compound,no,1|3|4|5|6|7,3
没有,2,compound,no,1|3|4|5|6|7,2
河,1,single,no,3|4|5|6|7,1
油,1,single,no,3|4|5|6|7,1
洗,1,single,no,1|3|4|5|6|7,1
洗手间,3,compound,no,1|3|4|5|6|7,3
洗澡,2,compound,no,3|4|5|6|7,2
洗衣机,3,compound,no,3|4|5|6|7,3
活动,2,compound,no,3|4|5|6|7,2
流,1,single,no,3|4|5|6|7,1
流利,2,compound,no,3|4|5|6|7,2
流行,2,compound,no,3|4|5|6|7,2
海,1,single,no,3|4|5|6|7,1
海边,2,compound,no,3|4|5|6|7,2
清楚,2,compound,no,3|4|5|6|7,2
温度,2,compound,no,3|4|5|6|7,2
渴,1,single,no,1|3|4|5|6|7,1
游客,2,compound,no,3|4|5|6|7,2
湖,1,single,no,3|4|5|6|7,1
满,1,single,no,3|4|5|6|7,1
满意,2,compound,no,3|4|5|6|7,2
漂亮,2,compound,no,3|4|5|6|7,2
火车,2,compound,no,1|3|4|5|6|7,2
灯,1,single,no,3|4|5|6|7,1
点,1,single,no,1|3|4|5|6|7,1
点头,2,compound,no,3|4|5|6|7,2
热,1,single,no,1|3|4|5|6|7,1
热情,2,compound,no,3|4|5|6|7,2
然后,2,compound,no,3|4|5|6|7,2
照片,2,compound,no,3|4|5|6|7,2
照相,2,compound,no,3|4|5|6|7,2
照顾,2,compound,no,3|4|5|6|7,2
熟,1,single,no,3|4|5|6|7,1
爬,1,single,no,3|4|5|6|7,1
爬山,2,compound,no,3|4|5|6|7,2
爱,1,single,no,1|3|4|5|6|7,1
爱人,2,compound,no,3|4|5|6|7,2
爱好,2,compound,no,1|3|4|5|6|7,2
爱情,2,compound,no,3|4|5|6|7,2
爷爷,2,compound,no,1|3|4|5|6|7,1
爸,1,single,no,1|3|4|5|6|7,1
爸爸,2,compound,no,1|3|4|5|6|7,1
片,1,single,no,3|4|5|6|7,1
牛奶,2,compound,no,1|3|4|5|6|7,2
特别,2,compound,no,3|4|5|6|7,2
特点,2,compound,no,3|4|5|6|7,2
狗,1,single,no,3|4|5|6|7,1
猫,1,single,no,3|4|5|6|7,1
玩儿,2,compound,no,1|3|4|5|6|7,2
现在,2,compound,no,1|3|4|5|6|7,2
班,1,single,no,1|3|4|5|6|7,1
班长,2,compound,no,3|4|5|6|7,2
球,1,single,no,1|3|4|5|6|7,1
球场,2,compound,no,3|4|5|6|7,2
球队,2,compound,no,3|4|5|6|7,2
球鞋,2,compound,no,3|4|5|6|7,2
理想,2,compound,no,3|4|5|6|7,2
瓶,1,single,no,3|4|5|6|7,1
瓶子,2,compound,no,3|4|5|6|7,2
生,1,single,no,3|4|5|6|7,1
生日,2,compound,no,1|3|4|5|6|7,2
生气,2,compound,no,1|3|4|5|6|7,2
生活,2,compound,no,3|4|5|6|7,2
生病,2,compound,no,1|3|4|5|6|7,2
生词,2,compound,no,3|4|5|6|7,2
用,1,single,no,1|3|4|5|6|7,1
电,1,single,no,1|3|4|5|6|7,1
电影,2,compound,no,1|3|4|5|6|7,2
电影院,3,compound,no,1|3|4|5|6|7,3
电脑,2,compound,no,1|3|4|5|6|7,2
电视,2,compound,no,1|3|4|5|6|7,2
电视机,3,compound,no,1|3|4|5|6|7,3
电话,2,compound,no,1|3|4|5|6|7,2
男,1,single,no,1|3|4|5|6|7,1
男人,2,compound,no,1|3|4|5|6|7,2
男孩儿,3,compound,no,1|3|4|5|6|7,3
男朋友,3,compound,no,1|3|4|5|6|7,3
男生,2,compound,no,1|3|4|5|6|7,2
画,1,single,no,3|4|5|6|7,1
画儿,2,compound,no,3|4|5|6|7,2
画家,2,compound,no,3|4|5|6|7,2
留,1,single,no,3|4|5|6|7,1
留下,2,compound,no,3|4|5|6|7,2
留学生,3,compound,no,3|4|5|6|7,3
疼,1,single,no,3|4|5|6|7,1
病,1,single,no,1|3|4|5|6|7,1
病人,2,compound,no,1|3|4|5|6|7,2
白,1,single,no,1|3|4|5|6|7,1
白天,2,compound,no,1|3|4|5|6|7,2
白色,2,compound,no,3|4|5|6|7,2
百,1,single,no,1|3|4|5|6|7,1
的,1,single,no,1|3|4|5|6|7,1
的话,2,compound,no,3|4|5|6|7,2
目的,2,compound,no,3|4|5|6|7,2
直接,2,compound,no,3|4|5|6|7,2
相信,2,compound,no,3|4|5|6|7,2
相同,2,compound,no,3|4|5|6|7,2
相机,2,compound,no,3|4|5|6|7,2
省,1,single,no,3|4|5|6|7,1
看,1,single,no,1|3|4|5|6|7,1
看到,2,compound,no,1|3|4|5|6|7,2
看法,2,compound,no,3|4|5|6|7,2
看病,2,compound,no,1|3|4|5|6|7,2
看见,2,compound,no,1|3|4|5|6|7,2
真,1,single,no,1|3|4|5|6|7,1
真正,2,compound,no,3|4|5|6|7,2
真的,2,compound,no,1|3|4|5|6|7,2
眼,1,single,no,3|4|5|6|7,1
眼睛,2,compound,no,3|4|5|6|7,2
着,1,single,no,1|3|4|5|6|7,1
睡,1,single,no,1|3|4|5|6|7,1
睡觉,2,compound,no,1|3|4|5|6|7,2
知识,2,compound,no,1|3|4|5|6|7,2
知道,2,compound,no,1|3|4|5|6|7,2
短,1,single,no,3|4|5|6|7,1
短信,2,compound,no,3|4|5|6|7,2
碗,1,single,no,3|4|5|6|7,1
碰,1,single,no,3|4|5|6|7,1
碰到,2,compound,no,3|4|5|6|7,2
碰见,2,compound,no,3|4|5|6|7,2
礼物,2,compound,no,3|4|5|6|7,2
票,1,single,no,1|3|4|5|6|7,1
离,1,single,no,3|4|5|6|7,1
离开,2,compound,no,3|4|5|6|7,2
秋天,2,compound,no,3|4|5|6|7,2
科,1,single,no,3|4|5|6|7,1
科学,2,compound,no,3|4|5|6|7,2
科学家,3,compound,no,3|4|5|6|7,3
租,1,single,no,3|4|5|6|7,1
称,1,single,no,3|4|5|6|7,1
称,1,single,no,3|4|5|6|7,1
空气,2,compound,no,3|4|5|6|7,2
穿,1,single,no,1|3|4|5|6|7,1
站,1,single,no,1|3|4|5|6|7,1
站住,2,compound,no,3|4|5|6|7,2
笑,1,single,no,1|3|4|5|6|7,1
笑话,2,compound,no,3|4|5|6|7,2
笑话儿,3,compound,no,3|4|5|6|7,3
笔,1,single,no,3|4|5|6|7,1
笔记,2,compound,no,3|4|5|6|7,2
笔记本,3,compound,no,3|4|5|6|7,3
第,1,single,no,1|3|4|5|6|7,1
第,1,single,no,1|3|4|5|6|7,1
第二,2,compound,no,1|3|4|5|6|7,2
等,1,single,no,1|3|4|5|6|7,1
等于,2,compound,no,3|4|5|6|7,2
等到,2,compound,no,3|4|5|6|7,2
答应,2,compound,no,3|4|5|6|7,2
筷子,2,compound,no,3|4|5|6|7,2
算,1,single,no,3|4|5|6|7,1
篇,1,single,no,3|4|5|6|7,1
篮球,2,compound,no,3|4|5|6|7,2
米,1,single,no,3|4|5|6|7,1
米饭,2,compound,no,1|3|4|5|6|7,2
累,1,single,no,1|3|4|5|6|7,1
红,1,single,no,3|4|5|6|7,1
红色,2,compound,no,3|4|5|6|7,2
级,1,single,no,3|4|5|6|7,1
纸,1,single,no,3|4|5|6|7,1
练,1,single,no,3|4|5|6|7,1
练习,2,compound,no,3|4|5|6|7,2
组,1,single,no,3|4|5|6|7,1
组成,2,compound,no,3|4|5|6|7,2
组长,2,compound,no,3|4|5|6|7,2
经常,2,compound,no,3|4|5|6|7,2
经理,2,compound,no,3|4|5|6|7,2
经过,2,compound,no,3|4|5|6|7,2
结果,2,compound,no,3|4|5|6|7,2
给,1,single,no,1|3|4|5|6|7,1
绿,1,single,no,3|4|5|6|7,1
绿色,2,compound,no,3|4|5|6|7,2
网,1,single,no,3|4|5|6|7,1
网上,2,compound,no,1|3|4|5|6|7,2
网友,2,compound,no,1|3|4|5|6|7,2
网球,2,compound,no,3|4|5|6|7,2
网站,2,compound,no,3|4|5|6|7,2
老,1,single,no,1|3|4|5|6|7,1
老人,2,compound,no,1|3|4|5|6|7,2
老师,2,compound,no,1|3|4|5|6|7,2
老年,2,compound,no,3|4|5|6|7,2
老是,2,compound,no,3|4|5|6|7,2
老朋友,3,compound,no,3|4|5|6|7,3
考,1,single,no,1|3|4|5|6|7,1
考生,2,compound,no,3|4|5|6|7,2
考试,2,compound,no,1|3|4|5|6|7,2
而且,2,compound,no,3|4|5|6|7,2
肉,1,single,no,1|3|4|5|6|7,1
背,1,single,no,3|4|5|6|7,1
能,1,single,no,1|3|4|5|6|7,1
能够,2,compound,no,3|4|5|6|7,2
脏,1,single,no,3|4|5|6|7,1
脚,1,single,no,3|4|5|6|7,1
脸,1,single,no,3|4|5|6|7,1
腿,1,single,no,3|4|5|6|7,1
自己,2,compound,no,3|4|5|6|7,2
自由,2,compound,no,3|4|5|6|7,2
自行车,3,compound,no,3|4|5|6|7,3
舒服,2,compound,no,3|4|5|6|7,2
船,1,single,no,3|4|5|6|7,1
节,1,single,no,3|4|5|6|7,1
节日,2,compound,no,3|4|5|6|7,2
节目,2,compound,no,3|4|5|6|7,2
花,1,single,no,1|3|4|5|6|7,1
花园,2,compound,no,3|4|5|6|7,2
英文,2,compound,no,3|4|5|6|7,2
英语,2,compound,no,3|4|5|6|7,2
茶,1,single,no,1|3|4|5|6|7,1
草,1,single,no,3|4|5|6|7,1
草地,2,compound,no,3|4|5|6|7,2
药,1,single,no,3|4|5|6|7,1
药店,2,compound,no,3|4|5|6|7,2
药水,2,compound,no,3|4|5|6|7,2
药片,2,compound,no,3|4|5|6|7,2
菜,1,single,no,1|3|4|5|6|7,1
菜单,2,compound,no,3|4|5|6|7,2
蓝,1,single,no,3|4|5|6|7,1
蓝色,2,compound,no,3|4|5|6|7,2
虽然,2,compound,no,3|4|5|6|7,2
蛋,1,single,no,3|4|5|6|7,1
行,1,single,no,1|3|4|5|6|7,1
行为,2,compound,no,3|4|5|6|7,2
行人,2,compound,no,3|4|5|6|7,2
行动,2,compound,no,3|4|5|6|7,2
街,1,single,no,3|4|5|6|7,1
衣服,2,compound,no,1|3|4|5|6|7,2
表,1,single,no,3|4|5|6|7,1
装,1,single,no,3|4|5|6|7,1
西,1,single,no,1|3|4|5|6|7,1
西北,2,compound,no,3|4|5|6|7,2
西医,2,compound,no,3|4|5|6|7,2
西南,2,compound,no,3|4|5|6|7,2
西方,2,compound,no,3|4|5|6|7,2
西边,2,compound,no,1|3|4|5|6|7,2
西餐,2,compound,no,3|4|5|6|7,2
要,1,single,no,1|3|4|5|6|7,1
要求,2,compound,no,3|4|5|6|7,2
见,1,single,no,1|3|4|5|6|7,1
见到,2,compound,no,3|4|5|6|7,2
见过,2,compound,no,3|4|5|6|7,2
见面,2,compound,no,1|3|4|5|6|7,2
观点,2,compound,no,3|4|5|6|7,2
觉得,2,compound,no,1|3|4|5|6|7,2
角,1,single,no,3|4|5|6|7,1
角度,2,compound,no,3|4|5|6|7,2
计划,2,compound,no,3|4|5|6|7,2
计算机,3,compound,no,3|4|5|6|7,3
认为,2,compound,no,3|4|5|6|7,2
认真,2,compound,no,1|3|4|5|6|7,2
认识,2,compound,no,1|3|4|5|6|7,2
讨论,2,compound,no,3|4|5|6|7,2
让,1,single,no,3|4|5|6|7,1
记,1,single,no,1|3|4|5|6|7,1
记住,2,compound,no,1|3|4|5|6|7,2
记得,2,compound,no,1|3|4|5|6|7,2
讲,1,single,no,3|4|5|6|7,1
讲话,2,compound,no,3|4|5|6|7,2
许多,2,compound,no,3|4|5|6|7,2
词,1,single,no,3|4|5|6|7,1
词典,2,compound,no,3|4|5|6|7,2
词语,2,compound,no,3|4|5|6|7,2
试,1,single,no,1|3|4|5|6|7,1
话,1,single,no,1|3|4|5|6|7,1
该,1,single,no,3|4|5|6|7,1
语言,2,compound,no,3|4|5|6|7,2
说,1,single,no,1|3|4|5|6|7,1
说明,2,compound,no,3|4|5|6|7,2
说话,2,compound,no,1|3|4|5|6|7,2
请,1,single,no,1|3|4|5|6|7,1
请假,2,compound,no,1|3|4|5|6|7,2
请坐,2,compound,no,1|3|4|5|6|7,2
请客,2,compound,no,3|4|5|6|7,2
请求,2,compound,no,3|4|5|6|7,2
请进,2,compound,no,1|3|4|5|6|7,2
请问,2,compound,no,1|3|4|5|6|7,2
读,1,single,no,1|3|4|5|6|7,1
读书,2,compound,no,1|3|4|5|6|7,2
读音,2,compound,no,3|4|5|6|7,2
课,1,single,no,1|3|4|5|6|7,1
课堂,2,compound,no,3|4|5|6|7,2
课文,2,compound,no,1|3|4|5|6|7,2
课本,2,compound,no,1|3|4|5|6|7,2
谁,1,single,no,1|3|4|5|6|7,1
谢谢,2,compound,no,1|3|4|5|6|7,1
贵,1,single,no,1|3|4|5|6|7,1
走,1,single,no,1|3|4|5|6|7,1
走开,2,compound,no,3|4|5|6|7,2
走路,2,compound,no,1|3|4|5|6|7,2
走过,2,compound,no,3|4|5|6|7,2
走进,2,compound,no,3|4|5|6|7,2
起,1,single,no,1|3|4|5|6|7,1
起床,2,compound,no,1|3|4|5|6|7,2
起来,2,compound,no,1|3|4|5|6|7,2
起飞,2,compound,no,3|4|5|6|7,2
超市,2,compound,no,3|4|5|6|7,2
超过,2,compound,no,3|4|5|6|7,2
越,1,single,no,3|4|5|6|7,1
越来越,3,compound,no,3|4|5|6|7,2
跑,1,single,no,1|3|4|5|6|7,1
跟,1,single,no,1|3|4|5|6|7,1
路,1,single,no,1|3|4|5|6|7,1
路上,2,compound,no,1|3|4|5|6|7,2
路口,2,compound,no,1|3|4|5|6|7,2
路边,2,compound,no,3|4|5|6|7,2
身上,2,compound,no,1|3|4|5|6|7,2
身体,2,compound,no,1|3|4|5|6|7,2
身边,2,compound,no,3|4|5|6|7,2
车,1,single,no,1|3|4|5|6|7,1
车上,2,compound,no,1|3|4|5|6|7,2
车票,2,compound,no,1|3|4|5|6|7,2
车站,2,compound,no,1|3|4|5|6|7,2
车辆,2,compound,no,3|4|5|6|7,2
轻,1,single,no,3|4|5|6|7,1
辆,1,single,no,3|4|5|6|7,1
边,1,single,no,3|4|5|6|7,1
过,1,single,no,1|3|4|5|6|7,1
过去,2,compound,no,3|4|5|6|7,2
过年,2,compound,no,3|4|5|6|7,2
过来,2,compound,no,3|4|5|6|7,2
运动,2,compound,no,3|4|5|6|7,2
近,1,single,no,3|4|5|6|7,1
还,1,single,no,1|3|4|5|6|7,1
还是,2,compound,no,1|3|4|5|6|7,2
还有,2,compound,no,1|3|4|5|6|7,2
这,1,single,no,1|3|4|5|6|7,1
这么,2,compound,no,3|4|5|6|7,2
这些,2,compound,no,1|3|4|5|6|7,2
这儿,2,compound,no,1|3|4|5|6|7,2
这时,2,compound,no,3|4|5|6|7,2
这时候,3,compound,no,3|4|5|6|7,3
这样,2,compound,no,3|4|5|6|7,2
这边,2,compound,no,1|3|4|5|6|7,2
这里,2,compound,no,1|3|4|5|6|7,2
进,1,single,no,1|3|4|5|6|7,1
进入,2,compound,no,3|4|5|6|7,2
进去,2,compound,no,1|3|4|5|6|7,2
进来,2,compound,no,1|3|4|5|6|7,2
进行,2,compound,no,3|4|5|6|7,2
远,1,single,no,1|3|4|5|6|7,1
送,1,single,no,1|3|4|5|6|7,1
送到,2,compound,no,3|4|5|6|7,2
送给,2,compound,no,3|4|5|6|7,2
选,1,single,no,3|4|5|6|7,1
通,1,single,no,3|4|5|6|7,1
通知,2,compound,no,3|4|5|6|7,2
通过,2,compound,no,3|4|5|6|7,2
遍,1,single,no,3|4|5|6|7,1
道,1,single,no,3|4|5|6|7,1
道理,2,compound,no,3|4|5|6|7,2
道路,2,compound,no,3|4|5|6|7,2
那,1,single,no,1|3|4|5|6|7,1
那么,2,compound,no,3|4|5|6|7,2
那些,2,compound,no,1|3|4|5|6|7,2
那会儿,3,compound,no,3|4|5|6|7,3
那儿,2,compound,no,1|3|4|5|6|7,2
那时,2,compound,no,3|4|5|6|7,2
那时候,3,compound,no,3|4|5|6|7,3
那样,2,compound,no,3|4|5|6|7,2
那边,2,compound,no,1|3|4|5|6|7,2
那里,2,compound,no,1|3|4|5|6|7,2
部分,2,compound,no,3|4|5|6|7,2
都,1,single,no,1|3|4|5|6|7,1
酒,1,single,no,3|4|5|6|7,1
酒店,2,compound,no,3|4|5|6|7,2
里,1,single,no,1|3|4|5|6|7,1
里头,2,compound,no,3|4|5|6|7,2
里头,2,compound,no,3|4|5|6|7,2
里边,2,compound,no,1|3|4|5|6|7,2
重,1,single,no,1|3|4|5|6|7,1
重复,2,compound,no,3|4|5|6|7,2
重新,2,compound,no,3|4|5|6|7,2
重点,2,compound,no,3|4|5|6|7,2
重要,2,compound,no,1|3|4|5|6|7,2
重视,2,compound,no,3|4|5|6|7,2
钱,1,single,no,1|3|4|5|6|7,1
钱包,2,compound,no,1|3|4|5|6|7,2
银行,2,compound,no,3|4|5|6|7,2
银行卡,3,compound,no,3|4|5|6|7,3
错,1,single,no,1|3|4|5|6|7,1
长,1,single,no,3|4|5|6|7,1
长大,2,compound,no,3|4|5|6|7,2
门,1,single,no,1|3|4|5|6|7,1
门口,2,compound,no,1|3|4|5|6|7,2
门票,2,compound,no,1|3|4|5|6|7,2
问,1,single,no,1|3|4|5|6|7,1
问路,2,compound,no,3|4|5|6|7,2
问题,2,compound,no,3|4|5|6|7,2
间,1,single,no,1|3|4|5|6|7,1
闻,1,single,no,3|4|5|6|7,1
队,1,single,no,3|4|5|6|7,1
队长,2,compound,no,3|4|5|6|7,2
阴,1,single,no,3|4|5|6|7,1
阴天,2,compound,no,3|4|5|6|7,2
院,1,single,no,3|4|5|6|7,1
院子,2,compound,no,3|4|5|6|7,2
院长,2,compound,no,3|4|5|6|7,2
随便,2,compound,no,3|4|5|6|7,2
随时,2,compound,no,3|4|5|6|7,2
难,1,single,no,1|3|4|5|6|7,1
难受,2,compound,no,3|4|5|6|7,2
难听,2,compound,no,3|4|5|6|7,2
难看,2,compound,no,3|4|5|6|7,2
难过,2,compound,no,3|4|5|6|7,2
难题,2,compound,no,3|4|5|6|7,2
雨,1,single,no,1|3|4|5|6|7,1
雪,1,single,no,3|4|5|6|7,1
零,1,single,no,1|3|4|5|6|7,1
零下,2,compound,no,3|4|5|6|7,2
青少年,3,compound,no,3|4|5|6|7,3
青年,2,compound,no,3|4|5|6|7,2
非常,2,compound,no,1|3|4|5|6|7,2
靠,1,single,no,3|4|5|6|7,1
面,1,single,no,3|4|5|6|7,1
面,1,single,no,3|4|5|6|7,1
面前,2,compound,no,3|4|5|6|7,2
面包,2,compound,no,1|3|4|5|6|7,2
面条儿,3,compound,no,1|3|4|5|6|7,3
鞋,1,single,no,3|4|5|6|7,1
音乐,2,compound,no,3|4|5|6|7,2
音乐会,3,compound,no,3|4|5|6|7,3
音节,2,compound,no,3|4|5|6|7,2
页,1,single,no,1|3|4|5|6|7,1
顺利,2,compound,no,3|4|5|6|7,2
顾客,2,compound,no,3|4|5|6|7,2
题,1,single,no,3|4|5|6|7,1
颜色,2,compound,no,3|4|5|6|7,2
